Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
Data Scientist,$77 - $87 Per Hour(Employer est.),"Has it ever occurred to you that as the Internet shifts virtually every business model online, one key element of human behavior is lost - reading body language.
At ForMotiv, we solve this problem using a combination of AI, ML, and predictive behavioral analytics to analyze behavioral cues collected while users engage with web applications. Using this proprietary dataset we’re able to classify and predict end-user intent. ForMotiv is helping leading financial service companies to improve online experiences as well as reduce risk and fraud. ForMotiv is a real-time behavioral intelligence tool that helps companies fill in the missing link when it comes to their customer data - their digital body language.
Job Description
A rare opportunity to get in at the ground floor of a rapidly growing startup. We are looking for a Data Scientist to help make sense of the billions of data points ForMotiv collects on behalf of its clients. Your focus will be on doing statistical analysis and building prediction systems that are directly integrated with our product and clients. You will work directly with the management team to drive new customer revenue, expand offerings to existing clients, and play an integral role in building ForMotiv’s data science team.",-1,ForMotiv,Remote,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD)
Data Scientist,$77 - $87 Per Hour(Employer est.),"Manager of Data & Company Performance
Do you love social media, pop culture and disruptive consumer companies? Are you ready for a career that requires you to be at the cutting edge of digital innovation? LMS is an influencer & social media marketing agency that was founded by industry experts featured multiple times in Forbes Magazine. Our goal is to bridge the gap between people and companies, so that we can build exceptional brands.
We are looking to add to our team with exceptional individuals who connect with our guiding principles. If these core values give you goosebumps, then this opportunity might be right for you!
The LMS core values are:",3.6,LMS,"Greensboro, NC",1 to 50 Employees,1995,Company - Private,Advertising & Marketing,Business Services,$1 to $5 million (USD)
Data Scientist,$77 - $87 Per Hour(Employer est.),"Not eligible for Corp to Corp. Full Time, Salary or W2 only.
About Us:
Metas Solutions is a professional services firm headquartered in Atlanta, GA. We were founded on the principle that our clients deserve impactful, yet simple solutions. We leverage our Big Six consulting pedigree and practical experience to solve the fundamental problems that impede government as well as commercial enterprises.
We specialize as technical consultants in IT Development, Project and Portfolio Management, Strategic and Functional Public Health, and Agile Solution Delivery.
Job Description:",5.0,Metas Solutions,"Durham, NC",1 to 50 Employees,-1,Company - Private,Consulting,Business Services,Unknown / Non-Applicable
Data Scientist,$77 - $87 Per Hour(Employer est.),"Company Introduction
Alto Neuroscience is a private company headquartered in the San Francisco Bay Area. Alto is developing a new generation of neural biomarker-based diagnostic tests and personalized treatments for use in mental health, based on a platform built from data aggregated at scale and cutting-edge artificial intelligence analysis tools. The team combines world-leading neuroscientists and business executives with experience commercializing products for the brain.

Job Description
We are looking for a motivated Data scientist who is passionate about mental health. This person will work closely with a growing inter-disciplinary team of Physicians, Research scientists and Software developers to challenge the status quo and transform mental health via intelligent use of Artificial intelligence techniques. This position will oversee and perform analysis of large-scale multi-dimensional, multi-variate healthcare data. Specifically, this work will include the design and analysis of data to generate actionable patient insights that will aid in personalized treatment for mental health disorders.",-1,"Alto Neuroscience, Inc.","Los Altos, CA",1 to 50 Employees,-1,Unknown,-1,-1,Less than $1 million (USD)
Data Scientist,$77 - $87 Per Hour(Employer est.),"Our Mission
We’re here to create a safer, happier and more mindful future for all with the help of data science, engineering, design, and mobile technology. We're starting by reinventing insurance, by rethinking the technologies that enable it, but our true goal is to build a platform that rewards people for driving well — creating safer roads with fewer accidents in the process.

Backed by impressive funding, we're poised to re-engineer a trillion-dollar category. We’re using rich customer insights, advanced technology and data science to build our cloud-native InsurTech solution. We're out to change behavior and promote mindful living.

Job Requirements
You must have all the skills and experiences associated with one of the options below. These options change over time and reflect the current needs of the team.",4.7,Blue Owl,"San Francisco, CA",51 to 200 Employees,2016,Company - Private,Insurance Carriers,Insurance,Unknown / Non-Applicable
Data Scientist - Entry Level,$77 - $87 Per Hour(Employer est.),"As a Data Scientist you will be working on consulting side of our business. You will be responsible for analyzing large, complex datasets and identify meaningful patterns that lead to actionable recommendations. You will be performing thorough testing and validation of models, and support various aspects of the business with data analytics.
Ability to do statistical modeling, build predictive models and leverage machine learning algorithms.
This position will combine the typical Data Scientist math and analytical skills, with research, advanced business, communication, and presentation skills.
Primary job location is in Sacramento, but work-from-home option is available.",-1,Numerdox,"Sacramento, CA",-1,-1,-1,-1,-1,-1
Senior Data Scientist (Remote-friendly),$77 - $87 Per Hour(Employer est.),"At Noom, we use scientifically proven methods to help our users create healthier lifestyles, and manage important conditions like Type-II Diabetes, Obesity, and Hypertension. Our Engineering team is at the forefront of this challenge, solving complex technical and UX problems on our mobile apps that center around habits, behavior, and lifestyle.
We are looking for a Data Scientist to join our Data team and help us ensure that we apply the best approaches to data analysis and research, artificial intelligence, and machine learning.
What You’ll Like About Us:
We work on problems that affect the lives of real people. Our users depend on us to make positive changes to their health and their lives.",4.3,Noom Inc.,Remote,1001 to 5000 Employees,2008,Company - Private,"Health, Beauty, & Fitness",Consumer Services,Unknown / Non-Applicable
"Data Scientist, Medical Diagnostics",$77 - $87 Per Hour(Employer est.),"The Company
The world is facing a medical crisis, bacteria are increasingly evolving resistance to even our strongest antibiotics. The problem is already very real and immediate; for example, bloodstream infection leading to sepsis is now responsible for more than half of all deaths in hospitals and is the most expensive condition treated in hospitals. Sepsis mortality rate increases >6% every hour without effective antibiotic treatment. Yet, despite the life and death urgency, and healthcare cost impacts, current methodologies require 3 days to determine the correct antibiotic.
Specific Diagnostics has developed a breakthrough solution to rapidly determine the effective antibiotic treatment for bloodstream and other acute infections. Used for bloodstream infection Specific’s solution provides results 2 days sooner than existing methods, saving patients suffering from drug-resistant infection.",3.5,Specific Diagnostics,"Mountain View, CA",1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD)
Data Scientist,$77 - $87 Per Hour(Employer est.),"Who We Are
Insurity is a leading property and casualty insurance software and data analytics providers, working with some of the world’s largest insurers, brokers, and MGAs, including 15 of the top 25 P&C carriers in the US. With 900+ team members globally, 6 office locations, and 300+ customers, we have a deep understanding of the insurance business, unparalleled technology expertise, and a singular focus of delivering a simplified insurance experience to our customers.
Could you be Insurity’s next Data Scientist ?
We are seeking a talented and creative Data Scientist to join our growing team. You will work with our experienced Data Science team creating underwriting and claims product solutions powered by our proprietary data consortiums and strategically selected external data sources. Your work will deliver actionable insights which will lead to significant and measurable results for our customers. Additionally, you will partner with our sales and marketing teams in customer-facing activities, delivering these actionable solutions and supporting their full implementation.",2.7,Insurity,Remote,501 to 1000 Employees,1971,Company - Public,Computer Hardware & Software,Information Technology,$100 to $500 million (USD)
"Data Scientist, Climate Change Solutions",$77 - $87 Per Hour(Employer est.),"The Data Scientist will work as a key member of ELPC’s clean energy, clean air and clean water multidisciplinary project teams providing data analysis and visualization for our climate change solutions and other environmental and public interest work. Projects may include geospatial analysis of air pollution trends and flood risks throughout the Midwest, generating and analyzing data on agricultural impacts on water quality, and working with ELPC’s communications specialists in preparing maps for public release and consumption. Other work may include assisting project teams engaging in important governmental decision-making processes. - See more at: https://elpc.org/wp-content/uploads/2020/10/ELPC-Data-Scientist-Job-Posting.pdf
Job Type: Full-time
Pay: $75,000.00 - $80,000.00 per year",4.4,Environmental Law & Policy Center,"Chicago, IL",1 to 50 Employees,1969,Nonprofit Organization,Social Assistance,Non-Profit,$1 to $5 million (USD)
Artificial Intelligence/Machine Learning Data Scientist,$77 - $87 Per Hour(Employer est.),"Why choose between doing meaningful work and having a fulfilling life? At MITRE, you can have both. That's because MITRE people are committed to tackling our nation's toughest challenges—and we're committed to the long-term well-being of our employees. MITRE is different from most technology companies. We are a not-for-profit corporation chartered to work for the public interest, with no commercial conflicts to influence what we do. The R&D centers we operate for the government create lasting impact in fields as diverse as cybersecurity, healthcare, aviation, defense, and enterprise transformation. We're making a difference every day—working for a safer, healthier, and more secure nation and world. Our workplace reflects our values. We offer competitive benefits, exceptional professional development opportunities, and a culture of innovation that embraces diversity, inclusion, flexibility, collaboration, and career growth. If this sounds like the choice you want to make, then choose MITRE—and make a difference with us.
Suitability - FAA",3.7,Mitre Corporation,United States,5001 to 10000 Employees,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD)
Data Scientist,$77 - $87 Per Hour(Employer est.),"At Trane Technologies® we Challenge Possible. Our brands – including Trane® and Thermo King® - create access to cooling and comfort in buildings and homes, transport and protect food and perishables, connect customers to elevated performance with less environmental impact, dramatically reduce energy demands and carbon emissions, and innovate with a better world in mind. We boldly challenge what’s possible for a sustainable world.

Be a part of our mission! Do you want to directly contribute to an organization committed to reduce its customer carbon footprint by 1 Gigaton of Carbon Dioxide by 2030? As a world leader in creating comfortable, sustainable and efficient environments, it’s our responsibility to put the planet first. For us at Trane Technologies, sustainability is not just how we do business—it is our business. Sustainability is at the center of our strategy and influences how we make every decision.",4.0,Trane Technologies,"Davidson, NC",10000+ Employees,2020,Company - Public,Industrial Manufacturing,Manufacturing,Unknown / Non-Applicable
Medical Data Analyst,$77 - $87 Per Hour(Employer est.),"ReleasePoint is one of the premier providers of medical information in the US. The medical information we collect provides important data that drives the business processes of life, health, disability, research and legal organizations throughout the country.
The Medical Data Analyst will join a team that develops our in-house data analytic application platform, ensuring that the product meets the evolving needs of the enterprise and our clients through continual innovation, evaluation and production deployment. The position requires a strong medical data analysis aptitude and technology experience in order to determine necessary adjustments and changes to implement.
Essential Functions",4.0,ReleasePoint,"Claremont, CA",51 to 200 Employees,1971,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable
Data Scientist,$77 - $87 Per Hour(Employer est.),"AccentCare has invested in solutions to optimize the utilization of its workforce, specifically in field operations.To this end, on-going investments are required to maintain and enhance solutions already deployed within the home care delivery platform.

The Data Scientist role for AccentCare will be responsible for advancing complex models and algorithms that drive strategic operations and clinical issues.

The Data Scientist will need to articulate and validate the data hypothesis, build models that confirm the hypothesis, and ultimately help build and implement solutions that operationalize these models. The Data Scientist will ultimately need to continuously improve and validate their products and solutions deploying various testing methods and techniques including data simulations.

:",3.4,"AccentCare, Inc.®","Dallas, TX",10000+ Employees,1999,Company - Private,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD)
Geospatial Data Scientist/Analyst,$77 - $87 Per Hour(Employer est.),"Mid - Senior Geospatial Data Scientist / Analyst
EpochGeo is looking for a mid or senior level Geospatial Data Scientist / Analyst to support one of the most exciting and growing automated analytic projects in the national security space.
Are you a technical geographer who loves to work with data, find patterns in it, and then turn it into actionable intelligence? Are you a data scientist who loves to draw out insights from data, and work with analysts and engineers to turn those insights into automated workflows? If so, please reach out to us at EpochGeo to chat.
Location-based big data can be overwhelming, inaccessible, and noisy. EpochGeo is a data services firm specializing in supporting the full spectrum data cycle: beginning with scalable data storage and ending in producing impactful analytics. Our developers, analysts, and data scientists have a proven track record applying open-source innovative technology, data science, and actionable analytics to inform customers’ data driven decisions.",-1,EpochGeo,"Reston, VA",-1,-1,-1,-1,-1,-1
Predictive Modeler,$77 - $87 Per Hour(Employer est.),"Predictive Modeler
Lancer Insurance Company, Inc. – Long Beach, NY
Lancer Insurance Company is looking for a talented and motivated predictive modeler to work with a data architect and/or data scientist to develop predictive models to provide modeling solutions that meet organizational needs and to perform in-depth analysis to guide and support strategic business decisions. The right candidate will be a successful communicator and self-starter with strong analytical skills who exhibits creativity, hustle, integrity, and teamwork.
Duties and Responsibilities:
· Identify areas where data can be used to improve business activities, defining business users’ requirements. Make recommendations for the usage of data in business and communicate the benefits and return on investment for application and product owners.",3.4,Lancer Insurance Company,Remote,201 to 500 Employees,1985,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD)
Data Entry,$77 - $87 Per Hour(Employer est.),"At TransPerfect, we are looking for speakers of various languages to join our worldwide network of workers on a variety of innovative and interesting remote projects and jobs to improve Artificial Intelligence (i.e. as speech or text recognition, input methods, keyboard/swipe technology or other areas of human-machine interaction).

TransPerfect has over 5,000 full-time employees, a network of over 5,000 certified linguists and subject-area specialists, and over 90 offices in cities around the globe, making it the world’s largest privately held language services provider. TransPerfect is certified to ISO 9001:2015 and ISO 17100:2015, ensuring the highest level of quality and service for all projects. Our global group of companies completes over 300,000 projects per year and works with many of the world's most recognizable enterprises.",3.0,TransPerfect Translations Inc.,Remote,1001 to 5000 Employees,1992,Company - Private,Consulting,Business Services,$500 million to $1 billion (USD)
Data Scientist - Geospatial Software Developer,$77 - $87 Per Hour(Employer est.),"We are looking for a Data Scientist to analyze large (DoD Big Data) amounts of raw and Geo-Spatial nformation to find patterns that will help improve our company. We will rely on you to build data products to extract valuable business insights. In this role, you should be highly analytical with a knack for analysis, math, and statistics. Critical thinking and problem-solving skills are essential for interpreting data. We want to see a passion for machine-learning and research. Your goal will be to help our company analyze trends to make better decisions.
Responsibilities
ESRI or equivalent software development
Identify valuable data sources and automate collection processes
Undertake to preprocess structured and unstructured data",-1,Semantisys,Remote,-1,-1,-1,-1,-1,-1
Data Scientist - Renewable Forecasting- Remote,$77 - $87 Per Hour(Employer est.),"Data Scientist, Renewable Forecasting
Product · Valhalla, New York
We are looking globally for a highly qualified Data Scientist for our Renewable Forecasting Team who has a strong background in data mining, statistical modeling, and machine learning. Someone with modern data analytics and development tools including, but not limited to; Python, R, and related packages such as TensorFlow and Scikit-Learn in popular cloud environments such as AWS.

What you'll do:",3.6,"Infinity Consulting Solutions, Inc.","Valhalla, NY",501 to 1000 Employees,2001,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
Data Scientist,$77 - $87 Per Hour(Employer est.),"Summary
Use analytical, statistical and programming skills in support of internal and external data analysis requests. Aggregate and organize data from disparate sources in support of data analysis.
Job Details/Main Responsibilities
Extract and manipulate data from large and diverse sources in support of analysis requests.
Provide programming in support of statistical analyses (quarterly reports, client queries, manuscript support) by generating tables, listings, or figures.",4.5,TARGET PHARMASOLUTIONS,"Durham, NC",51 to 200 Employees,-1,Company - Public,-1,-1,Less than $1 million (USD)
Data Analyst,$77 - $87 Per Hour(Employer est.),"About Pensa Systems
Pensa is an Austin-headquartered tech company and a leading innovator in autonomous perception systems for retail inventory visibility. Our system uses breakthrough technology including artificial intelligence, autonomous drones and computer vision to understand what is on store shelves. We are building really cool things that are disrupting the multi-trillion-dollar global retail industry. Our in-store inventory data-as-a-service offering provides critical benefits to very large consumer-packaged goods manufacturers and their retailer partners.
Our culture is entrepreneurial and informal, but professional enough to be highly competent. Although we work hard, we have flexible work hours, and don't get too wrapped up with bureaucracy. We appreciate diversity of all stripes and are an equal opportunity employer.",3.0,Pensa Systems,Remote,1 to 50 Employees,-1,Company - Private,Research & Development,Business Services,Less than $1 million (USD)
Data Scientist,$77 - $87 Per Hour(Employer est.),"Data Scientist
The Clock Foundation seeks a highly motivated individual to join our dynamic team developing epigenetic aging clocks applying them to our mission of speeding the availability of treatments that prolong health and life expectancy.
Essential
A PhD (or equivalent experience) in a relevant scientific subject including but not limited to bioinformatics, biostatistics, or computational biology, with research experience in academia or industry
Proficiency with R for statistical programming
Proven ability to deliver high quality novel research in bioinformatics, biostatistics, or computational biology, for example through journal publications",-1,Clock Foundation,"Torrance, CA",-1,-1,-1,-1,-1,-1
Data Scientist (all levels),$77 - $87 Per Hour(Employer est.),"Cascade Data Labs is a boutique consulting agency with end-to-end experience helping Fortune 500 companies form and execute their analytics strategy and infrastructure. We believe strongly that the difference between analytics success and failure comes down to practitioner-level understanding of the “details” presented across a variety of disciplines; data collection, organization, and processing in a rapidly evolving technological landscape, analytical inference on multi-dimensional data sets, and the communication of findings to
business stakeholders in visually compelling ways.
Ideal candidates will have strong quantitative backgrounds and analytical discipline. While they will have some demonstrated ability to write code, they will not have learned programming languages for the sake of building their resume, but rather as a means to express their intellectual curiosity and analytical voice. Cascade Data Labs will provide a platform and training to help them reach their full potential.",5.0,Cascade Data Labs,"East Portland, OR",1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD)
Data Scientist,$77 - $87 Per Hour(Employer est.),"Title : Data Scientist
Job Type : Long-term Contract (Remote Until Covid)
Location : Cincinnati, OH.
Job description:
Top 3 must haves:
Able to communicate and derive insights from large datasets.
Things I will be focusing on here are involving analysts who have worked closely with A/B testing teams or product teams where they are constantly looking at data to help generate A/B testing ideas",3.0,EGRS,"Cincinnati, OH",501 to 1000 Employees,1973,Company - Private,Industrial Manufacturing,Manufacturing,$10 to $25 million (USD)
Associate Data Scientist,$77 - $87 Per Hour(Employer est.),"The Data Science team at Xandr is responsible for driving algorithmic product innovation across the company. Our projects underlie major features for both buyers and sellers on our platform, as well as the marketplace design for our ad exchange itself. We combine elements of theory with the practical tools and techniques for exploring vast quantities of data, all with the aim of designing effective algorithms to achieve product goals. Data Science partners closely with Engineering, Product, and Data Analytics to ensure that our solutions are solving the right business problem, are scaling as needed, and are achieving the expected results for our clients.

As a team, we have diverse set of backgrounds (math, physics, engineering, operations research, statistics, econometrics, political science) and a spectrum of credentials (about half have PhDs). Our culture centers on collaborating, continuously learning and teaching, and producing effective solutions for our users, whether they rely on elegant theory or on simple heuristics and empirical evidence. We love that our contributions further Xandr’s position as a pioneer and thought leader in the AdTech industry, but we measure our efforts based on the impact and value we create for our clients and internal teammates.

The Data Scientist role is perfect for someone who is passionate about combining deep technical understanding, broad domain knowledge, and creative problem-solving skills to design products that make a measurable impact for our users.",3.6,AT&T,"New York, NY",10000+ Employees,1983,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Data Scientist,$77 - $87 Per Hour(Employer est.),"Work Authorization Required: US Citizen or Green Card
Responsibilities:
Develop and apply statistical methods to analyze the effects of medical research data on business performance.
Develop and implement frameworks and processes for systematic and automated data analysis.
Develop tools to ingest, analyze, merge, compare, extract and clean data sets.
Immerse yourself in very large data sets and complex problems.
Visualize and interpret the results of analyses and create strategy recommendations.",3.5,BSI Solutions,"Charlotte, NC",51 to 200 Employees,2019,Company - Private,IT Services,Information Technology,$10 to $25 million (USD)
Data Scientist/Application Development,$77 - $87 Per Hour(Employer est.),"General Info:
The primary responsibility of the role is business analysis, application design, development, integration and delivery and application maintenance and support functions. The role participates in defining functional designs and application systems architecture across all technologies and platforms, for highly complex projects with large scopes.
Job Description:
Documents development requirements for database, applications, and operation system environment.
Consults with end users to test and debug applications to meet client needs.",5.0,Elevate Digital,Remote,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD)
Predictive Modeler,$77 - $87 Per Hour(Employer est.),"Predictive Modeler
Lancer Insurance Company, Inc. – Long Beach, NY
Lancer Insurance Company is looking for a talented and motivated predictive modeler to work with a data architect and/or data scientist to develop predictive models to provide modeling solutions that meet organizational needs and to perform in-depth analysis to guide and support strategic business decisions. The right candidate will be a successful communicator and self-starter with strong analytical skills who exhibits creativity, hustle, integrity, and teamwork.
Duties and Responsibilities:
· Identify areas where data can be used to improve business activities, defining business users’ requirements. Make recommendations for the usage of data in business and communicate the benefits and return on investment for application and product owners.",3.4,Lancer Insurance Company,Remote,201 to 500 Employees,1985,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD)
Data Scientist,$77 - $87 Per Hour(Employer est.),"We are a Real Estate Company located in Doral, FL, with over a billion in transactions and we are looking for a Data Scientist who can focus on the below job description
DUTIES & RESPONSIBILITIES:
*
Selecting features, building and optimizing classifiers using machine learning techniques
Data mining using state of-the-art techniques
Extending company's data with third party sources of information
Enhancing data collection procedures to include information pertinent for building analytic systems",-1,Confidential,"Doral, FL",-1,-1,-1,-1,-1,-1
Data Scientist (Predictive Modeler),$77 - $87 Per Hour(Employer est.),"YOUR LIFE'S MISSION: POSSIBLE

You have goals, dreams, hobbies and things you’re passionate about.

What’s Important to You Is Important to Us
We’re looking for people who not only want to do meaningful, challenging work, keep their skills sharp and move ahead, but who also take time for the things that matter to them—friends, family and passions. And we're looking for team members who are passionate about our mission—making a difference in military members' and their families' lives. Together, we can make it happen.",4.1,Navy Federal Credit Union,"Vienna, VA",10000+ Employees,1933,Self-employed,Banks & Credit Unions,Finance,Unknown / Non-Applicable
Associate Data Scientist,$77 - $87 Per Hour(Employer est.),"The Data Science team at Xandr is responsible for driving algorithmic product innovation across the company. Our projects underlie major features for both buyers and sellers on our platform, as well as the marketplace design for our ad exchange itself. We combine elements of theory with the practical tools and techniques for exploring vast quantities of data, all with the aim of designing effective algorithms to achieve product goals. Data Science partners closely with Engineering, Product, and Data Analytics to ensure that our solutions are solving the right business problem, are scaling as needed, and are achieving the expected results for our clients.

As a team, we have diverse set of backgrounds (math, physics, engineering, operations research, statistics, econometrics, political science) and a spectrum of credentials (about half have PhDs). Our culture centers on collaborating, continuously learning and teaching, and producing effective solutions for our users, whether they rely on elegant theory or on simple heuristics and empirical evidence. We love that our contributions further Xandr’s position as a pioneer and thought leader in the AdTech industry, but we measure our efforts based on the impact and value we create for our clients and internal teammates.

The Data Scientist role is perfect for someone who is passionate about combining deep technical understanding, broad domain knowledge, and creative problem-solving skills to design products that make a measurable impact for our users.",3.6,AT&T,"East Portland, OR",10000+ Employees,1983,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Data Scientist - Geospatial Software Developer,$77 - $87 Per Hour(Employer est.),"We are looking for a Data Scientist to analyze large (DoD Big Data) amounts of raw and Geo-Spatial nformation to find patterns that will help improve our company. We will rely on you to build data products to extract valuable business insights. In this role, you should be highly analytical with a knack for analysis, math, and statistics. Critical thinking and problem-solving skills are essential for interpreting data. We want to see a passion for machine-learning and research. Your goal will be to help our company analyze trends to make better decisions.
Responsibilities
ESRI or equivalent software development
Identify valuable data sources and automate collection processes
Undertake to preprocess structured and unstructured data",-1,Semantisys,Remote,-1,-1,-1,-1,-1,-1
Data Scientist,$77 - $87 Per Hour(Employer est.),"Who We Are
Insurity is a leading property and casualty insurance software and data analytics providers, working with some of the world’s largest insurers, brokers, and MGAs, including 15 of the top 25 P&C carriers in the US. With 900+ team members globally, 6 office locations, and 300+ customers, we have a deep understanding of the insurance business, unparalleled technology expertise, and a singular focus of delivering a simplified insurance experience to our customers.
Could you be Insurity’s next Data Scientist ?
We are seeking a talented and creative Data Scientist to join our growing team. You will work with our experienced Data Science team creating underwriting and claims product solutions powered by our proprietary data consortiums and strategically selected external data sources. Your work will deliver actionable insights which will lead to significant and measurable results for our customers. Additionally, you will partner with our sales and marketing teams in customer-facing activities, delivering these actionable solutions and supporting their full implementation.",2.7,Insurity,Remote,501 to 1000 Employees,1971,Company - Public,Computer Hardware & Software,Information Technology,$100 to $500 million (USD)
"Data Scientist, Medical Diagnostics",$77 - $87 Per Hour(Employer est.),"The Company
The world is facing a medical crisis, bacteria are increasingly evolving resistance to even our strongest antibiotics. The problem is already very real and immediate; for example, bloodstream infection leading to sepsis is now responsible for more than half of all deaths in hospitals and is the most expensive condition treated in hospitals. Sepsis mortality rate increases >6% every hour without effective antibiotic treatment. Yet, despite the life and death urgency, and healthcare cost impacts, current methodologies require 3 days to determine the correct antibiotic.
Specific Diagnostics has developed a breakthrough solution to rapidly determine the effective antibiotic treatment for bloodstream and other acute infections. Used for bloodstream infection Specific’s solution provides results 2 days sooner than existing methods, saving patients suffering from drug-resistant infection.",3.5,Specific Diagnostics,"Mountain View, CA",1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD)
Data Scientist,$77 - $87 Per Hour(Employer est.),"Title: Data Scientist
Location: Fredericksburg, VA
Department: Technology/ Engineering
Employment Type: Full Time
Reports to: Data Scientist Lead
Duties & Responsibilities:
QRC is actively seeking a Data Scientist to use analytical, statistical, and programming skills to collect, analyze, and interpret large data sets to develop data-driven solutions for current and emerging products. The candidate should be prepared to quickly learn an existing product, understand the produced data, and to continually enhance and support the product over its lifetime. Data scientists have a wide range of technical competencies including: statistics and machine learning, coding languages, databases, machine learning, and reporting technologies. The successful candidate will be required to work very closely with software and systems engineers in a small-team environment.",-1,QRC LLC a Parsons Company,"Fredericksburg, VA",-1,-1,-1,-1,-1,-1
Data Scientist - Optum360 - Telecommute,$77 - $87 Per Hour(Employer est.),"Combine two of the fastest-growing fields on the planet with a culture of performance, collaboration and opportunity and this is what you get. Leading edge technology in an industry that's improving the lives of millions. Here, innovation isn't about another gadget, it's about making health care data available wherever and whenever people need it, safely and reliably. There's no room for error. Join us and start doing your life's best work.(sm)

Optum 360's Business Intelligence Analytics team is looking for an innovative individual with technical and interpersonal skills to support our vision of taking our organization to the next level by providing effective and actionable insights through implementation of AI models and advanced analytics.

In this role you will be working alongside stakeholders, leadership, and a team of data scientists and engineers to develop innovative solutions and predictive and analytical models such as denials prediction model, risk based account scoring model, propensity to pay model to modernize revenue cycle and improve efficiency.",3.6,UnitedHealth Group,"Eden Prairie, MN",10000+ Employees,1977,Company - Public,Health Care Services & Hospitals,Health Care,$10+ billion (USD)
Data Scientist,$77 - $87 Per Hour(Employer est.),"Has it ever occurred to you that as the Internet shifts virtually every business model online, one key element of human behavior is lost - reading body language.
At ForMotiv, we solve this problem using a combination of AI, ML, and predictive behavioral analytics to analyze behavioral cues collected while users engage with web applications. Using this proprietary dataset we’re able to classify and predict end-user intent. ForMotiv is helping leading financial service companies to improve online experiences as well as reduce risk and fraud. ForMotiv is a real-time behavioral intelligence tool that helps companies fill in the missing link when it comes to their customer data - their digital body language.
Job Description
A rare opportunity to get in at the ground floor of a rapidly growing startup. We are looking for a Data Scientist to help make sense of the billions of data points ForMotiv collects on behalf of its clients. Your focus will be on doing statistical analysis and building prediction systems that are directly integrated with our product and clients. You will work directly with the management team to drive new customer revenue, expand offerings to existing clients, and play an integral role in building ForMotiv’s data science team.",-1,ForMotiv,Remote,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD)
Artificial Intelligence/Machine Learning Data Scientist,$77 - $87 Per Hour(Employer est.),"Why choose between doing meaningful work and having a fulfilling life? At MITRE, you can have both. That's because MITRE people are committed to tackling our nation's toughest challenges—and we're committed to the long-term well-being of our employees. MITRE is different from most technology companies. We are a not-for-profit corporation chartered to work for the public interest, with no commercial conflicts to influence what we do. The R&D centers we operate for the government create lasting impact in fields as diverse as cybersecurity, healthcare, aviation, defense, and enterprise transformation. We're making a difference every day—working for a safer, healthier, and more secure nation and world. Our workplace reflects our values. We offer competitive benefits, exceptional professional development opportunities, and a culture of innovation that embraces diversity, inclusion, flexibility, collaboration, and career growth. If this sounds like the choice you want to make, then choose MITRE—and make a difference with us.
Suitability - FAA",3.7,Mitre Corporation,United States,5001 to 10000 Employees,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD)
Data Scientist,$77 - $87 Per Hour(Employer est.),"Not eligible for Corp to Corp. Full Time, Salary or W2 only.
About Us:
Metas Solutions is a professional services firm headquartered in Atlanta, GA. We were founded on the principle that our clients deserve impactful, yet simple solutions. We leverage our Big Six consulting pedigree and practical experience to solve the fundamental problems that impede government as well as commercial enterprises.
We specialize as technical consultants in IT Development, Project and Portfolio Management, Strategic and Functional Public Health, and Agile Solution Delivery.
Job Description:",5.0,Metas Solutions,"Durham, NC",1 to 50 Employees,-1,Company - Private,Consulting,Business Services,Unknown / Non-Applicable
Data Scientist - Medical Imaging,$77 - $87 Per Hour(Employer est.),"VIDA is a growing company with BIG focus. Our amazing team is focused on transforming pulmonary care through a combination of AI-powered analysis and image analysis services. We are on the leading edge of artificial/augmented intelligence (AI) in medical imaging, with a focus on computed tomography, and are working with the industry's biggest players. We are fighting to provide greater precision and personalization across a range of lung diseases from emphysema and airway obstructive diseases (COPD) ―to asthma, interstitial lung disease, and lung cancer. While we are a small company, our benefits reflect those of a larger company. We love and are very passionate about the work we do and want to add to our VIDA team!
LOCATION: Coralville IA, Minneapolis MN, or Remote",3.6,VIDA,Remote,Unknown,-1,Unknown,-1,-1,Less than $1 million (USD)
